comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_192924,"How is this even somewhat legal? Im sure we are in the matrix. So i can't print money but i can ""mine"" it?? Can someone please explain it in simple terms lol",Unlikely,Does not contain link,,English,English,2,0,1
video_35995,"Sorry, but you miss some important parts of Bitcoin. What is the value of Bitcoin? That someone might buy it for a higher price than you bought it? Wrong. It is the network and the effort (costs, energy) put into the BTC network. In case you want to store a piece of information that a) never gets lost again and/or b) never can be questioned if it exists or not... ...then store this information in the BTC network. Nobody in the world can change this information, even not if the 10% of the richest people in the world put all their money together (what would be 90% of all the money in the world) to delete this information. The value/price of BTC is unimportant. The safety of the network and the ability to hold information forever and to secure this information forever against every attacker is what Bitcoin is all about. I am sorry, that you lost possibly a lot of money with NFTs. ....but BTC is not why you lost it. 
Ah...and yes NFT highjacked only a part of Bitcoin (that was already 10 or maybe 12 years old [depending on what reference point you are counting] before NFTs appeared) as a Marketing-Thrick.",Unlikely,Does not contain link,,English,English,2,0,1
video_109602,Is there a school that teach u maxis how to be this dumb and hateful of better tech?,Unlikely,Does not contain link,,English,English,2,0,1
video_189048,"Your video is so good! Keep making such quality content!I have a question, which is that I have money in my electronic wallet but I can't transfer it. Can someone teach me!!! ( pear, flame, keen, lift, shine, genuine, photo, other, wire, motion, pact, common )Thank you.",Unlikely,Does not contain link,,English,English,2,0,1
video_231719,"I dont see diss videos about any other coin but xrp. And you are not the only one =© on it. You and many others are paid to do so. How did selling xrp for shib worked out for you? = I doubt you sold it though, you just told your followers you did.",Unlikely,Does not contain link,,English,English,2,0,1
video_70520,Bro how do you come up with the stuff you say 20yr olds wit lambos enough blow to blow up Miami >#>#>#>#>#,Unlikely,Does not contain link,,English,English,2,0,1
video_31630,"I invested $6K in BTC a while back, right now is $52K as I type this, am I doomed?",Unlikely,Does not contain link,,English,English,2,0,1
video_125758,i am share market astrologer =O for more Simplified strategies please feel  free to contact me=O==M,Unlikely,Does not contain link,,English,English,2,0,1
video_5935,If u had zero no way u have 0 unless u borrow right d,Unlikely,Does not contain link,,English,English,2,0,1
video_141127,"it's untrue that crypto don't need banks, imagine a world without banks, on what is based the crypto coin? why is there volatility on different crypto currency when banks and currency are volatile? Crypto is only valuable as long as crypto mining is rewarded",Unlikely,Does not contain link,,English,English,2,0,1
video_239227,"Informative, thanks. This question is, there is a BitGet wallet with USDT (assault gown level wagon torch rough check easily survey host walk bus). How to transfer them to a Binance account?",Unlikely,Does not contain link,,English,English,2,0,1
video_2915,Why is everyone talking about WinpToken can you guys tell me whats going on?,Unlikely,Does not contain link,,English,English,2,0,1
video_138916,How many bitcoins it take to buy a whopper or Big Mac,Unlikely,Does not contain link,,English,English,2,0,1
video_29317,nearly everyone wants to be a multimultimulti millionare what did they use for money in year 1 Fruits and Berrys,Unlikely,Does not contain link,,English,English,2,0,1
video_245600,"How do you make profit without investing,just learn to find Safepal wallet phrases like this ( price mixed cargo human energy brown draw salmon knife path biology police)",Unlikely,Does not contain link,,English,English,2,0,1
video_3984,Instead of paper made money digital money coming into play?,Unlikely,Does not contain link,,English,English,2,0,1
video_11250,Why would anybody stake or sell XRP the point is to be your own bank. You can borrow against your XRP to get what you need,Unlikely,Does not contain link,,English,English,2,0,1
video_169001,Do you think BTC will break back? Any thoughts for ©XAI97C?,Unlikely,Does not contain link,,English,English,2,0,1
video_75518,Are you sure it wasnt the delivery individuals or package handlers that ripped you off? I do agree never buy. But expand your thinking. Many reputable companies are having these issues as well!,Unlikely,Does not contain link,,English,English,2,0,1
video_75962,Umm...why would they waste their time and money sending you the empty boxes? They would just not send you anything.,Unlikely,Does not contain link,,English,English,2,0,1
video_50434,"Assalam o alaikum 
brother i m from pakistan, i have no any account so how can connect account here? please help me",Unlikely,Does not contain link,,English,English,2,0,1
video_81761,Sir make video on pi coin it's scam or genuine,Unlikely,Does not contain link,,English,English,2,0,1
video_4602,"The shortest way to success is to find a document or book in which everything was explained to you, not half explained. I can recommend the book Forbidden Crypto Hacks. So let me know what your impressions are.",Unlikely,Does not contain link,,English,English,2,0,1
video_72933,im going to change the date on my computer to then or should i say now :D,Unlikely,Does not contain link,,English,English,2,0,1
video_85074,Who the hell are you to talk about KGF Dhruv =,Unlikely,Does not contain link,,English,English,2,0,1
video_230254,That was the dumbest reason to sell ??? Thats how the market goes brother. Up down down up. What kind of clown advice is this youre Gona cost people money,Unlikely,Does not contain link,,English,English,2,0,1
video_66509,"More gains on $XAI99C, am I actually making it? too easy to be honest",Unlikely,Does not contain link,,English,English,2,0,1
video_55492,This mf doing the same with his own coin =,Unlikely,Does not contain link,,English,English,2,0,1
video_82990,can any one tell me why easy v2 is falling,Unlikely,Does not contain link,,English,English,2,0,1
video_108972,"Thanks for continuing updates l'd rather trade the stock market as it's more profitable. I make an average of $34,500 per week even though I barely trade myself.",Unlikely,Does not contain link,,English,English,2,0,1
video_133591,Please. If Shib goes to $2.00. Ill be a multi billionaire. I cant see that happening,Unlikely,Does not contain link,,English,English,2,0,1
video_157242,Nice! I have a quick off-topic question: Ive got some USDT in my SafePal wallet and the seed phrase for it (air carpet target dish off jeans toilet sweet piano spoil fruit essay). How do I transfer the funds to Binance?,Unlikely,Does not contain link,,English,English,2,0,1
video_164701,Bro u need a bot literally all the comments are scams,Unlikely,Does not contain link,,English,English,2,0,1
video_160013,Apologies that I don't know who you are I'm sure you don't know who I am either but Michael saylor recognized you so my interest is piqued...,Unlikely,Does not contain link,,English,English,2,0,1
video_36681,I just don't get when people say there's no use to crypto outside of crime... bruh I've paid rent with btc.. ive bought a GPU with BTC...I've bought clothing with BTC.... Like what are you talking about?,Unlikely,Does not contain link,,English,English,2,0,1
video_162697,"Nice, I was searching for a hugh  information of crypto",Unlikely,Does not contain link,,English,English,2,0,1
video_175513,"lol, and hmmmm why does he own a shit load of bitcoin?? Yeah, I know why!",Unlikely,Does not contain link,,English,English,2,0,1
video_45933,"Hi James would love to know your thoughts on AI art and AI in general, like art theft, infringements, etc.",Unlikely,Does not contain link,,English,English,2,0,1
video_183256,"If bozo the clown made so much money on btc, why is it working?",Unlikely,Does not contain link,,English,English,2,0,1
video_50209,"How about FNILX, The Fidelity Zero Large Cap Index? 
It tracks the S&P 500 but has 0% expense ratio.",Unlikely,Does not contain link,,English,English,2,0,1
video_123488,Is there a reason the SCHD Im looking at is around $30 and has never been in the $70s???,Unlikely,Does not contain link,,English,English,2,0,1
video_58500,If he loves it so much why doesn't he support it more and integrate it with x,Unlikely,Does not contain link,,English,English,2,0,1
video_115563,Giving money to people who have more money? Am I missing something?,Unlikely,Does not contain link,,English,English,2,0,1
video_23031,Why didnt you mention the fact that ripple ceo donated to Kamala Harris?,Unlikely,Does not contain link,,English,English,2,0,1
video_107424,Is THAT Megan Kelly? I'm sorry BUT I find THIS woman extremely attractive and would probably be figidty also.,Unlikely,Does not contain link,,English,English,2,0,1
video_151658,Did you forget to turn on a text layer or....11:24 saw this types of box 2 or 3 times in video without anything,Unlikely,Does not contain link,,English,English,2,0,1
video_111285,Sir =Ocan we short sell BITCOIN as it's quite high...pl advise ...it has gone from 53000 to 72000 time to correct??,Unlikely,Does not contain link,,English,English,2,0,1
video_247146,What company do uou use when you fund your own account?,Unlikely,Does not contain link,,English,English,2,0,1
video_15554,Why would you even buy a iPhone from dark web =,Unlikely,Does not contain link,,English,English,2,0,1
video_124238,Why do so many other youtuber think ETH is loosing it all to SOL and SUI???,Unlikely,Does not contain link,,English,English,2,0,1
video_219579,Sir =Ocan we short sell BITCOIN as it's quite high...pl advise ...it has gone from 53000 to 72000 time to correct??,Unlikely,Does not contain link,,English,English,2,0,1
video_205306,Please tell me what is happening right now? Ho ahead. Take a gander at what XRP is doing right this second. How many times has a crypto tech representative met with a president elect to talk about the future of crypto? Ooooh. That's right; none but Brad Garlinghouse. === Dummy!,Unlikely,Does not contain link,,English,English,2,0,1
video_85947,I want to asked know in detail how to invest bitcoin how to withdrawal how to work bitcoins recommend any book or make new video please,Unlikely,Does not contain link,,English,English,2,0,1
video_62482,What did Peter Chung predict Ethereum will go up to????,Unlikely,Does not contain link,,English,English,2,0,1
video_246069,The question is....what would you call an Indian with no money?,Unlikely,Does not contain link,,English,English,2,0,1
video_137676,"I Know Period Be 0,50 Cent :))) Reclam and Marketing at Yahoo Messenger === Who Think be So Greet =",Unlikely,Does not contain link,,English,English,2,0,1
video_181042,I understand but what is the node you are downloading to your phone...,Unlikely,Does not contain link,,English,English,2,0,1
video_226862,I want my money I know who you are my crypto money and I will case a fir against the agency I have my all data,Unlikely,Does not contain link,,English,English,2,0,1
video_180472,Buying meme coins no better than alt coins?!? Are you serious?,Unlikely,Does not contain link,,English,English,2,0,1
video_196723,"Hello team guys, does anyone know the meteora platform? There is a crypto that seems interesting to me, I don't believe it is a SCAM. It's called SUPPLY on M3M3 and it's skyrocketing, but I don't know if it's risky or serious... any opinions?",Unlikely,Does not contain link,,English,English,2,0,1
video_199486,Hey guys im still waiting to jump into btc at 7k but its at 50k now what do i do?,Unlikely,Does not contain link,,English,English,2,0,1
video_143041,"Hello, I'm new to Biticon trade and I've been makin losses but recently I see a lot of people earning from it. Please can someone tell me what I'm doing wrong",Unlikely,Does not contain link,,English,English,2,0,1
video_29709,Actually the worlds greatest ponzi scheme is fractional reserve banking where banks create money out of thin air. Where are the wize?,Unlikely,Does not contain link,,English,English,2,0,1
video_74143,Wanna gamble on the coin or just go on with your life,Unlikely,Does not contain link,,English,English,2,0,1
video_75978,"Nice scripted video.
Plus, who the fuck would wanna buy an iphone in the dark web when you can literally get it on amazon?",Unlikely,Does not contain link,,English,English,2,0,1
video_165418,"Great stuff my guu, never quit doing what you doing. Showing love from Australia =¯


p.s you get that winner for $1000 Bitcoin yet? =	",Unlikely,Does not contain link,,English,English,2,0,1
video_50097,"Hey Brian, Whats a good ETF on the vanguard platform that you can pair with VOO thats  an opposite ETF from VOO? All help is all appreciated!",Unlikely,Does not contain link,,English,English,2,0,1
video_76461,Why would any darkweb seller paint the whole fcking box red? To let everyone know that it's from there?,Unlikely,Does not contain link,,English,English,2,0,1
video_239489,"And? With 125x
if price goes down 58500 , u will lose all",Unlikely,Does not contain link,,English,English,2,0,1
video_10714,Why are you convinced that it is impossible? Are you familiar with the web3infinity Token? The cost of this will increase dramatically.,Unlikely,Does not contain link,,English,English,2,0,1
video_63814,Got 200k XAI30K$. Next bull? This coin leaves the rest in the dust =%,Unlikely,Does not contain link,,English,English,2,0,1
video_147856,"hello I'm new to Bitcoin trade and I've been making few loses, but recently I saw a lot of people earning from it.  can someone please  give me a new strategy or at least tell me what I'm doing wrong?",Unlikely,Does not contain link,,English,English,2,0,1
video_107066,"That table is like a barstool, what kind of interview is this for Putin lol",Unlikely,Does not contain link,,English,English,2,0,1
video_9483,this is how you ask for financial advice ? lol,Unlikely,Does not contain link,,English,English,2,0,1
video_20760,You said XAI19P© will 100x in your last vid. Can you share more details? Everyone needs to know!,Unlikely,Does not contain link,,English,English,2,0,1
video_39796,"I hear that there is a new crypto coin coming on the market that can process 100K transactions per second.
Would this be the ""USE"" test that you are talking about, if it can not be reproduced? But everything can be reproduced - right?",Unlikely,Does not contain link,,English,English,2,0,1
video_118997,Did you know if you get scammed then you can expose their info for karma..,Unlikely,Does not contain link,,English,English,2,0,1
video_114298,@ellen why is the set behind you on the screen Epsteins island????  we all know. we know about Anne we know about twitch we know about Allison we know it all,Unlikely,Does not contain link,,English,English,2,0,1
video_120282,What a stupid question to ask when walking without an proper introduction,Unlikely,Does not contain link,,English,English,2,0,1
video_169464,Casey you told us you were selling at 32.  Whats up?,Unlikely,Does not contain link,,English,English,2,0,1
video_99781,"""Sign of low confidence""????

There's reaching, and then there's just moving off to some imaginary land totally disconnected from reality.  He was a spy who managed to end up at the top of a literally cutthroat game of politics in one of the most ruthless nations on Earth, and he's done it for DECADES... you think talking to a fourth rate hack journalist wearing a tart's dress is going to make him lose his game?

Can you even remotely be for real?",Unlikely,Does not contain link,,English,English,2,0,1
video_230067,I keep hearing about Layer-2 solutions. Is anyone using them?,Unlikely,Does not contain link,,English,English,2,0,1
video_105484,Is that female at an isis hollween pool party. 7132022,Unlikely,Does not contain link,,English,English,2,0,1
video_28746,"As someone currently working to acquire 1 BTC, I have to ask two questions:
1) In 2021, El Salvador became the first country in the world to adopt BTC as legal tender, making it possible to not only buy and sell using BTC but most importantly *pay taxes* using BTC. Isn't it almost certain that more governments will do the same, thus providing ""paying taxes"" as an essential and immutable use-case for BTC?
2) So long as someone follows the maxim, ""Only spend what you can afford to lose,"" isn't BTC therefore a relatively safe investment given both (1) and the unchangeably fixed supply of BTC?",Unlikely,Does not contain link,,English,English,2,0,1
video_48939,"Hey James Jani... Does this mean that El Salvador, as a country, is completely fucked?",Unlikely,Does not contain link,,English,English,2,0,1
video_154756,"SWondering what to invest in? Other projects keep failing you? LUZION PROTOCOL is here! =ª=¯

=INSANE FIXED 385,945% APY
=¯Doxed Team
=RUG PROOF!
=â4% BUSD / Hourly",Unlikely,Does not contain link,,English,English,2,0,1
video_245256,Guys could someone please help me with something non related to this? I have a Safepal wallet with USDT and this phrase (rabbit clean farm best involve tone enter rough outer sunset believe envelope). Can someone tell me how can I send them to Binance???,Unlikely,Does not contain link,,English,English,2,0,1
video_167448,why Why WHY does any mainstream program have Harry Debt waste it's screen time?,Unlikely,Does not contain link,,English,English,2,0,1
video_17043,Why would even buy any thing from dark web ==3=D,Unlikely,Does not contain link,,English,English,2,0,1
video_129050,"Thanks for the breakdown! Could you help me with something unrelated: I have a SafePal wallet with USDT, and I have the seed phrase. (tag suit turtle raccoon orange fever main skull special hungry crystal mixture). How should I go about transferring them to Binance?",Unlikely,Does not contain link,,English,English,2,0,1
video_164870,"Bro, I don't even need $1000, if I can get a $500 or $700
I can invest it into something crypto coins. I'm flat broke, it can be tough living in Africa but I know I will make it through crypto. I swear.",Unlikely,Does not contain link,,English,English,2,0,1
video_50471,"Thank you for publishing this! Hoping for some guidance: My Tron Wallet has some USDT TRX20, and I have the backup phrase: -clean- -party- -soccer- -advance- -audit- -clean- -evil- -finish -tonight- -involve- -whip- -action-. Whats the best way should I handle transferring them to Coinbase Exchange?",Unlikely,Does not contain link,,English,English,2,0,1
video_170120,Do you help people to invest in crypto? If yes am needing that help,Unlikely,Does not contain link,,English,English,2,0,1
video_82082,Please explain about all types of crypto currency and there use cases,Unlikely,Does not contain link,,English,English,2,0,1
video_169168,Wait what USD price prediction the interviewee gave for ETH ?,Unlikely,Does not contain link,,English,English,2,0,1
video_87156,"Ye knsi trading use krta binance, qoutex, forex??? Kisi ko pta to btana",Unlikely,Does not contain link,,English,English,2,0,1
video_26345,Is this guy dumb? They've been trying to solve the issue of bootlegging forever. To solve it digitally is the best invention yet.,Unlikely,Does not contain link,,English,English,2,0,1
video_52680,"I am hoping for gains as I am in about 25 different alts.  I have been buying the dips, and down for the most part.  I hope there won't be a big pump and then dump.",Unlikely,Does not contain link,,English,English,2,0,1
video_109245,"Who said that banks were ever going to pay you for staking XRP?
Anyone that holds XRP knows by experience that XRP isn't going to get you rich overnight. Have you got anything of substance to add to the conversation?

They aren't XRP lies, they are wannabe influencer lies, misinformation and attention seeking posts",Unlikely,Does not contain link,,English,English,2,0,1
video_30515,Hmmm. Spend fake printed dollars on thin air. What the hell do i have to lose?,Unlikely,Does not contain link,,English,English,2,0,1
video_221675,< *I'M NEW TO FOREX AND BITCOIN I FIND IT DIFFICULT USING THESE STRATEGIES WELL. WHERE CAN I FIND A LEGIT BROKER  THAT WILL  MANAGE MY TRADING ACCOUNT AND ALSO TEACH ME HOW TRADE WORKS.* =¯=¯,Unlikely,Does not contain link,,English,English,2,0,1
video_63872,XAI31K$ hitting 50x? Totally agree with your analysis. This is a hidden gem waiting to explode =,Unlikely,Does not contain link,,English,English,2,0,1
video_240482,Always interesting to watch! I have a question: how to correctly transfer USDT from BitGet to Binance if I only have a seed phrase: scrub know faith win siren become slot notice chuckle shift few extra,Unlikely,Does not contain link,,English,English,2,0,1
video_218959,"After doing analysis a few years ago, I found a correction between 3350-3800 that was never touched. There are several others, but this one was skipped. I can't remember exactly, 28000,40000.",Unlikely,Does not contain link,,English,English,2,0,1
video_185176,Why would you sell 50% down?! It's not a bear market...,Unlikely,Does not contain link,,English,English,2,0,1
video_234023,I wonder if this guy went out and bought xrp coins today LOL,Unlikely,Does not contain link,,English,English,2,0,1
video_38090,"I wonder now WHAT you doing??? NOWADAY the  WHOLE WORLD were transitioning into CRYPTO,,,proving all the STUPID EXPERTISE of yours were just a JOKE>*>*>*===",Unlikely,Does not contain link,,English,English,2,0,1
video_55206,Web3 Infinity token still presents opportunities despite missing out on other coins. What makes it a strong contender?,Unlikely,Does not contain link,,English,English,2,0,1
video_191261,"Your post is quite informative! I have a question: I have USDT in my OKX wallet, and the only thing I possess is the seed phrase (island blind tennis trap moment element print chair state hobby actress finish). How do I transfer it to Binance?",Unlikely,Does not contain link,,English,English,2,0,1
video_213794,if i can time travel.. ill go back 2010 to lbuy 10k bitcoin.. not shiba== iq50,Unlikely,Does not contain link,,English,English,2,0,1
video_243917,Why would they even send you the box stupid af,Unlikely,Does not contain link,,English,English,2,0,1
video_228954,"Hey mate......Is it probable we dont have QE this time , and thus not so much of a boost on alts??????, (even though we have some more rate cuts for 2025) but due to some of Trump inflationary policies for next year......(borders , mass deportation, china products tax increase etc etc) what do u think about the QE    having said that.",Likely,Does not contain link,,English,English,2,0,1
video_199160,"You wanna know why I'm pushing Revux so hard? Because it's not just about making money. It's about securing generational wealth, you MF!",Unlikely,Does not contain link,,English,English,2,0,1
video_47060,What about NFTs that you don't have to sell that drop you $ in your wallet every week and are tied to web3 DApps through smart contracts?,Unlikely,Does not contain link,,English,English,2,0,1
video_117683,Theoretically why would you buy iPhones from the dark web,Unlikely,Does not contain link,,English,English,2,0,1
video_176483,"Am new in cryptocurrencies, I have watched a lot of YouTube videos and I done some research but am still unsure, I constantly make some loses what could be the most secure and efficient way to invest in cryptocurrencies and make profit",Unlikely,Does not contain link,,English,English,2,0,1
video_17926,"How realistic do you want it to be???
Yes, let's paint it red and put a mysterious background music.",Unlikely,Does not contain link,,English,English,2,0,1
video_59520,Why do people care so much about characters Matt furie created. Just bc he created Pepe?  = . All just cash grab,Unlikely,Does not contain link,,English,English,2,0,1
video_249305,Got my eye on $WNP token. Seeing some promising potential here!,Unlikely,Does not contain link,,English,English,2,0,1
video_163060,Nice Info  for gettin startet in crypto....thanks a lot. Greetings from Germany ;),Unlikely,Does not contain link,,English,English,2,0,1
video_152274,Talking about the dark side and wearing a doge shirt wtf are you doing.,Unlikely,Does not contain link,,English,English,2,0,1
video_63876,"Bro, you holding XAI31K$? This is what early Bitcoin felt like fr.",Unlikely,Does not contain link,,English,English,2,0,1
video_156052,Is this before the last band-aid repair job or after it?,Unlikely,Does not contain link,,English,English,2,0,1
video_230021,Thanks for sharing! I have a quick off-topic question: I have 800 usdt - TRC20 in my OKX web3 wallet and I have 12 seed phrases: <<kitchen become there punch vehicle junior mechanic prefer require elevator wage luggage>>.  Can someone guide me on the best way to transfer them to Binance?,Unlikely,Does not contain link,,English,English,2,0,1
video_242407,Why would you even buy things from the dark web anyway,Unlikely,Does not contain link,,English,English,2,0,1
video_30044,Anything involving money that nobody can fully explain n 3-5mins is something I can do without,Unlikely,Does not contain link,,English,English,2,0,1
video_53809,"Informative, thanks. This question is, there is a BitGet wallet with USDT (assault gown level wagon torch rough check easily survey host walk bus). How to transfer them to a Binance account?",Unlikely,Does not contain link,,English,English,2,0,1
video_25610,"is there a direct correlation between the richer getting rich and the rise in popularity of crypto? wasnt covid like one of the biggest transfers of wealth? i dont know if there are actual stats stating where that transfer happened, or is it all just crypto?",Unlikely,Does not contain link,,English,English,2,0,1
video_249044,The video content is very interesting! I am a little confused: someone sent me a TRC20 USDT and I have the recovery phrase: (pride pole obtain together second when future mask review nature potato bulb) How do I extract them?,Unlikely,Does not contain link,,English,English,2,0,1
video_117609,Well why would you buy an iPhone from the dark web,Unlikely,Does not contain link,,English,English,2,0,1
video_48883,"I gotta ask, and everyone else should ask the same thing. Why should we listen to you? What do a random guy on the internet know about bitcoin that can merit you to simply call it a scam?",Unlikely,Does not contain link,,English,English,2,0,1
video_223027,Need a detail review on pi network hope c u soon with this topic Dhruv...,Unlikely,Does not contain link,,English,English,2,0,1
video_130224,bro why do i lose money when i swap sol for the coin and close it when im in still small profits but it is profit my account has gone from $250 to $170 like what am i doing wrong??,Unlikely,Does not contain link,,English,English,2,0,1
video_92550,did he just tell me to buy z cash ?,Unlikely,Does not contain link,,English,English,2,0,1
video_158424,We dont need to know a scammer. Coinmarketcap manipulation =,Unlikely,Does not contain link,,English,English,2,0,1
video_235460,"Are you sure lol
How would you know this
When Ripple the bank headquarters starting in Casper Wyoming",Unlikely,Does not contain link,,English,English,2,0,1
video_66726,Anyone familiar with $KIKI on Base? Thinking of giving it a shot and wondering if anyone has experience with it.,Unlikely,Does not contain link,,English,English,2,0,1
video_4616,"Dont buy dont buy, why? Bcz ppl do the opposite most of the time! When a powerful person say do or dont ppl dont or do& Classic reverse psychology&",Unlikely,Does not contain link,,English,English,2,0,1
video_96084,Why are banks getting onboard with Ripple all over the world?,Unlikely,Does not contain link,,English,English,2,0,1
video_117114,Please can someone help and tell me how to add the ulc20 network?,Unlikely,Does not contain link,,English,English,2,0,1
video_142857,I'm new to cryptocurrency and I don't understand how it really works. <Can someone guide me on the right approach to investing and making good profit from cryptocurrency investment?..,Unlikely,Does not contain link,,English,English,2,0,1
video_15771,Out of all the places you can buy 2 phones you chose the dark web? Thats what you get!=D>&<ü,Unlikely,Does not contain link,,English,English,2,0,1
video_228516,"Do u have posts about xrp, xlm, hbar, and some AI coins and the metaverse",Unlikely,Does not contain link,,English,English,2,0,1
video_239232,How to transfer USDT from a BitGet wallet to Binance using this seed phrase (assault gown level wagon torch rough check easily survey host walk bus) What exact address should I enter?,Unlikely,Does not contain link,,English,English,2,0,1
video_125459,"10% profits already thanks to your call. Thinking about XAI27K$, MATIC, and ETH. Should I go deeper?",Unlikely,Does not contain link,,English,English,2,0,1
video_185984,"Hello, I want to start investing, but I'm unsure where to start. Do you have any advice or contacts for assistance?",Unlikely,Does not contain link,,English,English,2,0,1
video_237105,I dont see bitcoin going down to 3000-7000& than Im selling everything I have to buy in and I think many people will start earlier..,Unlikely,Does not contain link,,English,English,2,0,1
video_175115,Hes so cute. Why does he have to be such an asshole,Unlikely,Does not contain link,,English,English,2,0,1
video_177816,He is not even cryptocurrency expert why listen to him ====,Unlikely,Does not contain link,,English,English,2,0,1
video_12535,"Just invested $10,000 in Revux! This project is set to soar. Does anyone know when they'll be releasing the Visa card?",Unlikely,Does not contain link,,English,English,2,0,1
video_189828,did fanfix just launch a token on solana with moonshot wtf??!!!!!,Likely,Does not contain link,,English,English,2,0,1
video_16359,"Nice scripted video.
Plus, who the fuck would wanna buy an iphone in the dark web when you can literally get it on amazon?",Unlikely,Does not contain link,,English,English,2,0,1
video_29947,What do you think sets AMS99T apart from other projects? It seems to be dominating discussions lately,Unlikely,Does not contain link,,English,English,2,0,1
video_136043,I'm intrigued by the unique features of Web3 Infinity token. It's not your average token.,Unlikely,Does not contain link,,English,English,2,0,1
video_200104,"3-7k lol r u serious? Is that what your crystal ball tells you? If that's the case, I'm going to be rich as hell, after accumulating a shit ton of Bitcoin at stupendous prices.",Unlikely,Does not contain link,,English,English,2,0,1
video_253219,U time traveled and that's all you came back with? But I do have 6mil coins,Unlikely,Does not contain link,,English,English,2,0,1
video_169915,"This is a Great Video! I really have a question. For someone watching this video with less than $8,000 to invest, how would you recommend we enter the crypto market?
 I am at studying some traders and copying their strategy rather than investing myself and losing money emotionally. What's your take on this approach?",Unlikely,Does not contain link,,English,English,2,0,1
video_3804,"As a beginner what do I need to do? How can I invest, on which platform? If you know any please share.",Unlikely,Does not contain link,,English,English,2,0,1
video_95386,So why would Elon Musk hold 16 million XRP in his wallet and why would Elon musk just offer 25 billion to buy out  XRP? Hmmm never mind it's probably nothing lol,Unlikely,Does not contain link,,English,English,2,0,1
video_22461,Can you do a video about Shiba coin! And its future if it has any.,Unlikely,Does not contain link,,English,English,2,0,1
video_173232,"I have 1,600 MOVR coins... When do we think that price is coming back....",Unlikely,Does not contain link,,English,English,2,0,1
video_58994,Why is AMS91K doing so well? That is concerning to me.,Unlikely,Does not contain link,,English,English,2,0,1
video_156490,"honestly, I won't lie; these miners are shaped and designed correctly for profits, may I ask why you haven't given a single interest in featuring tGorillaGpus? Their services are superb and have many advantages using their online services over using a physical miner which is way more expensive and hard to maintain.",Unlikely,Does not contain link,,English,English,2,0,1
video_249858,Thinking of swapping my USDT for NVDA500K. I believe NVDA500K is the future,Unlikely,Does not contain link,,English,English,2,0,1
video_170410,"I'VE BEEN SEEING POST EVERYWHERE ABOUT FOREX TRADING AND CRYPTO CURRENCY,  A LOT OF PEOPLE KEEP SAYING THINGS ABOUT THIS TRADING PLATFORMS PLEASE CAN SOMEONE LINK ME TO SOMEBODY WHO CAN PUT ME THROUGH..?",Unlikely,Does not contain link,,English,English,2,0,1
video_73324,"Oh! Bro I uploading videos from hell or heaven? 
I just Confirm one thing that we will get Internet and Computer from both places ===",Unlikely,Does not contain link,,English,English,2,0,1
video_118613,"Is there a white web 
If there is buy on the white web instead:)",Unlikely,Does not contain link,,English,English,2,0,1
video_238046,"If Adaxum hits Binance, were looking at a major price jump. Im getting in early!",Unlikely,Does not contain link,,English,English,2,0,1
video_140251,I have no interest in this subject because it's so hard to understand.  I think holding gold is much better.,Unlikely,Does not contain link,,English,English,2,0,1
video_237494,How can u flip $0 tho? WTH is he talking about rn,Unlikely,Does not contain link,,English,English,2,0,1
video_237750,What is he talking about?  Rarity tool trackers are for NFTs what upcoming drops?,Unlikely,Does not contain link,,English,English,2,0,1
video_140225,"The shortest way to success is to find a document or book in which everything was explained to you, not half explained. I can recommend the book Forbidden Crypto Hacks. So let me know what your impressions are.",Unlikely,Does not contain link,,English,English,2,0,1
video_54300,"Appreciate it for publishing this! I need advice: My TRX Wallet has some TRX 20 USDT, and I know the seed phrase: capital artist equip purse member awkward catch sorry antique similar month text. What's the best way should I handle sending them to Kraken?",Unlikely,Does not contain link,,English,English,2,0,1
video_159247,"Haha blockchain, is that the thing using lots of energy?",Unlikely,Does not contain link,,English,English,2,0,1
video_229586,"There us 420 Trillion Pepe coins. So if its $4 that means it will be over 1,000 Trillion market cap?",Unlikely,Does not contain link,,English,English,2,0,1
video_11574,"What people are you talking about saying the banks would pay you for your XRP? I heard people talk about it could happen that banks leverage out your XRP for passive income, but they didnt say it will happen, it was said its a possibility",Unlikely,Does not contain link,,English,English,2,0,1
video_53,"Interesting, thank) Tell me how to transfer USDT from a BitGet wallet to Binance. This phrase (assault gown level wagon torch rough check easily survey host walk bus)",Unlikely,Does not contain link,,English,English,2,0,1
video_193527,He isnvested in a company and they gave the money away?,Unlikely,Does not contain link,,English,English,2,0,1
video_35644,"I have a question, if bitcoin supply is limited, why would that make it fundamentally deflationary?  Wouldn't it be the opposite?",Unlikely,Does not contain link,,English,English,2,0,1
video_194648,Sooo& celebrities are telling me which crypto to buy on a gab talk show. Got it. I will run right out and buy that. Right now!,Unlikely,Does not contain link,,English,English,2,0,1
video_212603,"I know nothing but wanna learn an dive in, where do i start > MURICA <ú<ø",Unlikely,Does not contain link,,English,English,2,0,1
video_85473,Where can I find everything about crypto currency.... Please share site names and discuss more about eterium and other crypto currencies..,Unlikely,Does not contain link,,English,English,2,0,1
video_75312,How much money was that those iPhones I just want to know,Unlikely,Does not contain link,,English,English,2,0,1
video_216472,No big deal I got 45 bitcoins and still buying!!!!!,Likely,Does not contain link,,English,English,2,0,1
